,executed_params,executed_p,executed_ref,executed_broker,executed_info,executed_comminfo,executed_triggered,executed_status,executed_position,executed_valid,executed_dteos,executed_plen,created_pclose,created_exbits,created_p1,created_p2,created_date,created_size,created_remsize,created_price,created_pricelimit,created_trailamount,created_trailpercent,created_value,created_comm,created_margin,created_pnl,created_psize,created_pprice,executed_pclose,executed_exbits,executed_p1,executed_p2,executed_size,executed_remsize,executed_price,executed_pricelimit,executed_trailamount,executed_trailpercent,executed_value,executed_comm,executed_margin,executed_pnl,executed_psize,executed_pprice,executed_pannotated,executed_date
7,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985203DAB0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985203DAB0>,7,None,"AutoOrderedDict([('custom_order_id', 3), ('signal', original_index          2023-11-11 12:25:00+00:00
end                     2023-11-13 21:45:00+00:00
limit_price                          37109.490701
stop_loss                                 37069.5
take_profit                               37281.3
trigger_price                             37104.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 12:25:00+00:00, 2023-11-11 05:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-11 12:25:00+0000', tz='UTC'), Timestamp('2023-11-11 05:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,2,0,738837.90625,738835.9999999999,818,37181.9,deque([]),0,0,2023-11-11 13:36:00,0.2500581328963572,0,37109.49070089892,37109.49070089892,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.2500581328963572,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
8,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852084700>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852084700>,8,None,"AutoOrderedDict([('custom_order_id', 3), ('signal', original_index          2023-11-11 12:25:00+00:00
end                     2023-11-13 21:45:00+00:00
limit_price                          37109.490701
stop_loss                                 37069.5
take_profit                               37281.3
trigger_price                             37104.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 12:25:00+00:00, 2023-11-11 05:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-11 12:25:00+0000', tz='UTC'), Timestamp('2023-11-11 05:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,2,0,738837.90625,738835.9999999999,818,37181.9,deque([]),0,0,2023-11-11 13:36:00,-0.2500581328963572,0,37069.5,37069.5,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.2500581328963572,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
9,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852087DF0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852087DF0>,9,None,"AutoOrderedDict([('custom_order_id', 3), ('signal', original_index          2023-11-11 12:25:00+00:00
end                     2023-11-13 21:45:00+00:00
limit_price                          37109.490701
stop_loss                                 37069.5
take_profit                               37281.3
trigger_price                             37104.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 12:25:00+00:00, 2023-11-11 05:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-11 12:25:00+0000', tz='UTC'), Timestamp('2023-11-11 05:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,2,0,738837.90625,738835.9999999999,818,37181.9,deque([]),0,0,2023-11-11 13:36:00,-0.2500581328963572,0,37281.30000000002,37281.30000000002,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.2500581328963572,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
7,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985203DAB0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985203DAB0>,7,None,"AutoOrderedDict([('custom_order_id', 3), ('signal', original_index          2023-11-11 12:25:00+00:00
end                     2023-11-13 21:45:00+00:00
limit_price                          37109.490701
stop_loss                                 37069.5
take_profit                               37281.3
trigger_price                             37104.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 12:25:00+00:00, 2023-11-11 05:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-11 12:25:00+0000', tz='UTC'), Timestamp('2023-11-11 05:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",<backtrader.comminfo.CommInfoBase object at 0x00000198496769E0>,False,4,0,738837.90625,738835.9999999999,818,37181.9,deque([]),0,0,2023-11-11 13:36:00,0.2500581328963572,0,37109.49070089892,37109.49070089892,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x0000019851FAE290>]),0,1,0.2500581328963572,0.0,37109.49070089892,0.0,0.0,0.0,9279.529957401513,0.0,None,0.0,0.2500581328963572,37109.49070089892,None,
8,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852084700>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852084700>,8,None,"AutoOrderedDict([('custom_order_id', 3), ('signal', original_index          2023-11-11 12:25:00+00:00
end                     2023-11-13 21:45:00+00:00
limit_price                          37109.490701
stop_loss                                 37069.5
take_profit                               37281.3
trigger_price                             37104.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 12:25:00+00:00, 2023-11-11 05:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-11 12:25:00+0000', tz='UTC'), Timestamp('2023-11-11 05:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",<backtrader.comminfo.CommInfoBase object at 0x00000198496769E0>,False,4,0,738837.90625,738835.9999999999,818,37181.9,deque([]),0,0,2023-11-11 13:36:00,-0.2500581328963572,0,37069.5,37069.5,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x000001984DF71C00>]),0,1,-0.2500581328963572,0.0,37069.5,0.0,0.0,0.0,9279.529957401513,0.0,None,-10.0,0.0,0.0,None,
9,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852087DF0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852087DF0>,9,None,"AutoOrderedDict([('custom_order_id', 3), ('signal', original_index          2023-11-11 12:25:00+00:00
end                     2023-11-13 21:45:00+00:00
limit_price                          37109.490701
stop_loss                                 37069.5
take_profit                               37281.3
trigger_price                             37104.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 12:25:00+00:00, 2023-11-11 05:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-11 12:25:00+0000', tz='UTC'), Timestamp('2023-11-11 05:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,5,0,738837.90625,738835.9999999999,818,37181.9,deque([]),0,0,2023-11-11 13:36:00,-0.2500581328963572,0,37281.30000000002,37281.30000000002,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.2500581328963572,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
10,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852087AF0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019852087AF0>,10,None,"AutoOrderedDict([('custom_order_id', 4), ('signal', original_index          2023-11-11 15:46:00+00:00
end                     2023-11-13 19:15:00+00:00
limit_price                          37056.004614
stop_loss                                 37111.5
take_profit                               36812.1
trigger_price                             37061.6
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 15:46:00+00:00, 2023-11-11 03:15:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-11 15:46:00+0000', tz='UTC'), Timestamp('2023-11-11 03:15:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')])",None,False,1,0,738837.8020833334,738835.9999999999,954,37029.7,deque([]),0,0,2023-11-11 15:53:00,-0.18019515923600027,0,37056.00461354013,37056.00461354013,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x000001984DF72920>]),0,0,0,-0.18019515923600027,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
11,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852088BE0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019852088BE0>,11,None,"AutoOrderedDict([('custom_order_id', 4), ('signal', original_index          2023-11-11 15:46:00+00:00
end                     2023-11-13 19:15:00+00:00
limit_price                          37056.004614
stop_loss                                 37111.5
take_profit                               36812.1
trigger_price                             37061.6
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 15:46:00+00:00, 2023-11-11 03:15:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-11 15:46:00+0000', tz='UTC'), Timestamp('2023-11-11 03:15:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'stop_order')])",None,False,1,0,738837.8020833334,738835.9999999999,954,37029.7,deque([]),0,0,2023-11-11 15:53:00,0.18019515923600027,0,37111.5,37111.5,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.18019515923600027,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
12,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985203FBB0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001985203FBB0>,12,None,"AutoOrderedDict([('custom_order_id', 4), ('signal', original_index          2023-11-11 15:46:00+00:00
end                     2023-11-13 19:15:00+00:00
limit_price                          37056.004614
stop_loss                                 37111.5
take_profit                               36812.1
trigger_price                             37061.6
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 15:46:00+00:00, 2023-11-11 03:15:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-11 15:46:00+0000', tz='UTC'), Timestamp('2023-11-11 03:15:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'profit')])",None,False,1,0,738837.8020833334,738835.9999999999,954,37029.7,deque([]),0,0,2023-11-11 15:53:00,0.18019515923600027,0,36812.09999999999,36812.09999999999,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.18019515923600027,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
13,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x00000198519D9780>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x00000198519D9780>,13,None,"AutoOrderedDict([('custom_order_id', 5), ('signal', original_index          2023-11-11 15:46:00+00:00
end                     2023-11-13 21:45:00+00:00
limit_price                          37064.809299
stop_loss                                 37104.8
take_profit                               36893.0
trigger_price                             37069.5
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
base_asset_amount                             NaN
original_order_id                             NaN
Name: (2023-11-11 15:46:00+00:00, 2023-11-11 05:45:00+00:00, 15min, sell), dtype: object), ('signal_index', (Timestamp('2023-11-11 15:46:00+0000', tz='UTC'), Timestamp('2023-11-11 05:45:00+0000', tz='UTC'), '15min', 'sell')), ('custom_type', 'original_order')])",None,False,1,0,738837.90625,738835.9999999999,954,37029.7,deque([]),0,0,2023-11-11 15:53:00,-0.2500581328963572,0,37064.809299101085,37064.809299101085,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.2500581328963572,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
